,open,high,low,close,adjclose,volume,ticker
2002-02-12,57.39213943481445,57.5263671875,57.15244674682617,57.47842788696289,28.66041374206543,967487,KMB
2002-02-13,57.38254928588867,57.73729705810547,57.257911682128906,57.57430648803711,28.708223342895508,1029650,KMB
2002-02-14,57.71812057495117,57.76605987548828,57.123680114746094,57.56471633911133,28.703453063964844,946105,KMB
2002-02-15,57.56471633911133,58.820709228515625,57.47842788696289,58.47555160522461,29.157609939575195,1869160,KMB
2002-02-19,58.47555160522461,58.85905838012695,58.05369186401367,58.05369186401367,28.94725799560547,1437463,KMB
2002-02-20,58.437198638916016,60.067115783691406,58.21668243408203,59.779483795166016,29.80778694152832,1601109,KMB
2002-02-21,60.0,60.25886917114258,58.50431442260742,58.581016540527344,29.210193634033203,1864154,KMB
2002-02-22,58.581016540527344,60.795780181884766,58.35091018676758,60.30680847167969,30.07073211669922,1808562,KMB
2002-02-25,60.78619384765625,60.87248229980469,60.0191764831543,60.61361312866211,30.22369956970215,1305523,KMB
2002-02-26,60.824546813964844,60.83413314819336,59.731544494628906,60.38351058959961,30.10896110534668,1502442,KMB
2002-02-27,60.59444046020508,60.71908187866211,59.54937744140625,60.182167053222656,30.00857162475586,1219684,KMB
2002-02-28,60.54650115966797,60.83413314819336,59.721954345703125,60.0191764831543,29.92731285095215,1509325,KMB
2002-03-01,60.54650115966797,61.31351852416992,60.30680847167969,61.294342041015625,30.563138961791992,1099009,KMB
2002-03-04,61.36145782470703,61.514862060546875,60.46979904174805,61.09300231933594,30.462745666503906,1421818,KMB
2002-03-05,60.93001174926758,60.939598083496094,59.53978729248047,59.92329788208008,29.879497528076172,1625307,KMB
2002-03-06,59.491851806640625,60.95877456665039,59.491851806640625,60.517738342285156,30.32145118713379,1189959,KMB
2002-03-07,60.20134353637695,60.3547477722168,59.45349884033203,59.91371154785156,30.018802642822266,1272564,KMB
2002-03-08,59.97123718261719,60.49856185913086,59.443912506103516,60.19175338745117,30.15811538696289,1005348,KMB
2002-03-11,60.067115783691406,60.067115783691406,59.02205276489258,59.3480339050293,29.73539161682129,1003262,KMB
2002-03-12,58.62895584106445,61.36145782470703,58.4467887878418,61.02588653564453,30.576051712036133,1932575,KMB
2002-03-13,60.78619384765625,60.853309631347656,59.88494873046875,60.795780181884766,30.460765838623047,1509221,KMB
2002-03-14,61.02588653564453,61.04506301879883,60.3547477722168,60.632789611816406,30.379079818725586,980316,KMB
2002-03-15,61.12176513671875,62.176414489746094,60.64237976074219,62.176414489746094,31.152515411376953,1820661,KMB
2002-03-18,62.080535888671875,62.090126037597656,61.466922760009766,61.69702911376953,30.912303924560547,1347869,KMB
2002-03-19,61.86001968383789,62.655799865722656,61.840843200683594,62.032596588134766,31.080448150634766,1553131,KMB
2002-03-20,62.04218673706055,62.19559097290039,61.466922760009766,61.78331756591797,30.95555305480957,977082,KMB
2002-03-21,61.64908981323242,61.792903900146484,60.41227340698242,60.776607513427734,30.451156616210938,1373214,KMB
2002-03-22,61.12176513671875,61.54362487792969,60.83413314819336,61.04506301879883,30.585655212402344,1158147,KMB
2002-03-25,60.632789611816406,61.36145782470703,60.508148193359375,60.824546813964844,30.475160598754883,684521,KMB
2002-03-26,60.93001174926758,61.71620178222656,60.78619384765625,61.342281341552734,30.734580993652344,1001801,KMB
2002-03-27,61.351871490478516,61.69702911376953,61.12176513671875,61.48609924316406,30.80661964416504,822927,KMB
2002-03-28,61.31351852416992,62.128475189208984,61.09300231933594,61.98466110229492,31.056415557861328,1134054,KMB
2002-04-01,60.78619384765625,60.9875373840332,60.488975524902344,60.795780181884766,30.460765838623047,1117887,KMB
2002-04-02,60.97794723510742,61.94630813598633,60.59444046020508,61.93672180175781,31.032411575317383,1190167,KMB
2002-04-03,61.98466110229492,62.2243537902832,60.88207244873047,61.505271911621094,30.816226959228516,1122998,KMB
2002-04-04,61.5532112121582,61.98466110229492,61.19846725463867,61.840843200683594,30.984375,1092751,KMB
2002-04-05,61.840843200683594,61.97507095336914,61.083412170410156,61.40939712524414,30.7681941986084,990746,KMB
2002-04-08,61.16970443725586,61.754554748535156,61.12176513671875,61.69702911376953,30.912303924560547,924828,KMB
2002-04-09,61.45733642578125,61.78331756591797,61.16970443725586,61.744964599609375,30.93633460998535,999715,KMB
2002-04-10,62.128475189208984,63.25982666015625,61.93672180175781,63.25982666015625,31.695331573486328,1262656,KMB
2002-04-11,63.25982666015625,63.25982666015625,62.18600082397461,62.33940505981445,31.23415756225586,1729085,KMB
2002-04-12,62.32981872558594,63.489933013916016,62.32981872558594,63.489933013916016,31.810609817504883,1029441,KMB
2002-04-15,63.489933013916016,63.489933013916016,62.080535888671875,62.1572380065918,31.142887115478516,1769762,KMB
2002-04-16,62.320228576660156,63.154361724853516,62.320228576660156,63.154361724853516,31.64248275756836,1046025,KMB
2002-04-17,62.94343185424805,62.94343185424805,62.1572380065918,62.28187942504883,31.205347061157227,1137600,KMB
2002-04-18,61.93672180175781,62.301055908203125,61.677852630615234,61.81208038330078,30.96993637084961,1247011,KMB
2002-04-19,62.416107177734375,62.511985778808594,62.1380615234375,62.34899139404297,31.23896026611328,1017759,KMB
2002-04-22,62.42569351196289,63.106422424316406,62.320228576660156,62.320228576660156,31.224565505981445,1526013,KMB
2002-04-23,62.416107177734375,62.464046478271484,61.36145782470703,61.43815994262695,30.782608032226562,2022273,KMB
2002-04-24,62.799617767333984,63.51869583129883,62.320228576660156,62.55992126464844,31.34464454650879,2277495,KMB
2002-04-25,62.416107177734375,62.90508270263672,61.5532112121582,61.60115051269531,30.864273071289062,2280937,KMB
2002-04-26,61.93672180175781,62.540748596191406,61.744964599609375,62.37775421142578,31.253372192382812,1473238,KMB
2002-04-29,62.540748596191406,62.55033493041992,60.97794723510742,61.11217498779297,30.61928939819336,1629688,KMB
2002-04-30,60.78619384765625,63.087249755859375,60.69031524658203,62.43528366088867,31.282211303710938,2117603,KMB
2002-05-01,62.320228576660156,62.464046478271484,61.45733642578125,62.128475189208984,31.12847137451172,1523406,KMB
2002-05-02,61.89836883544922,63.61457443237305,61.89836883544922,63.61457443237305,31.873069763183594,1701446,KMB
2002-05-03,63.42281723022461,63.585811614990234,62.73250198364258,62.73250198364258,31.431123733520508,1183596,KMB
2002-05-06,62.98178482055664,63.087249755859375,62.61745071411133,62.627037048339844,31.378271102905273,1347347,KMB
2002-05-07,62.991371154785156,63.087249755859375,61.92713165283203,61.92713165283203,31.027603149414062,1441113,KMB
2002-05-08,62.032596588134766,63.27900314331055,61.93672180175781,63.202301025390625,31.666492462158203,1694353,KMB
2002-05-09,62.962608337402344,63.71044921875,62.09971237182617,62.16682434082031,31.14769744873047,1344218,KMB
2002-05-10,62.655799865722656,63.748802185058594,62.464046478271484,62.655799865722656,31.392688751220703,1522363,KMB
2002-05-13,62.84755325317383,63.75838851928711,62.84755325317383,63.72003936767578,31.9259090423584,1326905,KMB
2002-05-14,63.85426712036133,64.03643035888672,63.106422424316406,63.326942443847656,31.72896385192871,1119973,KMB
2002-05-15,62.89549255371094,63.51869583129883,62.55992126464844,63.326942443847656,31.72896385192871,1247428,KMB
2002-05-16,63.51869583129883,63.748802185058594,62.962608337402344,63.54745864868164,31.839433670043945,1055412,KMB
2002-05-17,63.087249755859375,63.49951934814453,62.751678466796875,63.27900314331055,31.704927444458008,879770,KMB
2002-05-20,63.09683609008789,63.374881744384766,62.511985778808594,62.703739166259766,31.41671371459961,1197573,KMB
2002-05-21,62.703739166259766,63.250240325927734,62.42569351196289,62.60786056518555,31.36867904663086,1056038,KMB
2002-05-22,62.416107177734375,63.09683609008789,62.37775421142578,63.087249755859375,31.608844757080078,1234599,KMB
2002-05-23,63.47075653076172,63.50910949707031,62.73250198364258,63.27900314331055,31.704927444458008,1294050,KMB
2002-05-24,63.365291595458984,63.45158386230469,62.38734436035156,62.464046478271484,31.29661750793457,761181,KMB
2002-05-28,62.42569351196289,62.66538619995117,61.99424743652344,62.176414489746094,31.152515411376953,1163467,KMB
2002-05-29,62.18600082397461,62.320228576660156,60.824546813964844,61.77373123168945,30.950740814208984,2251941,KMB
2002-05-30,61.5723876953125,62.32981872558594,61.342281341552734,62.05177307128906,31.090045928955078,1144588,KMB
2002-05-31,62.176414489746094,62.56951141357422,62.128475189208984,62.243526458740234,31.186124801635742,1271313,KMB
2002-06-03,62.243526458740234,62.98178482055664,61.43815994262695,61.43815994262695,30.782608032226562,1003470,KMB
2002-06-04,61.505271911621094,62.14765167236328,61.131351470947266,61.68743896484375,30.907508850097656,1146361,KMB
2002-06-05,61.16011428833008,62.8092041015625,61.16011428833008,62.588687896728516,31.505964279174805,1249201,KMB
2002-06-06,62.368167877197266,62.751678466796875,61.78331756591797,61.86001968383789,31.139183044433594,1206230,KMB
2002-06-07,61.869606018066406,62.243526458740234,61.179290771484375,61.89836883544922,31.158483505249023,1313554,KMB
2002-06-10,61.89836883544922,62.28187942504883,61.39980697631836,61.8887825012207,31.153657913208008,1136557,KMB
2002-06-11,62.2243537902832,62.94343185424805,61.20805358886719,61.33269500732422,30.873722076416016,1310530,KMB
2002-06-12,61.792903900146484,63.27900314331055,61.744964599609375,62.93384552001953,31.679712295532227,2247039,KMB
2002-06-13,62.84755325317383,62.89549255371094,62.032596588134766,62.128475189208984,31.2742977142334,1318039,KMB
2002-06-14,61.5532112121582,62.2243537902832,61.07382583618164,61.76414108276367,31.09090805053711,1353084,KMB
2002-06-17,61.64908981323242,62.176414489746094,61.64908981323242,62.176414489746094,31.29844856262207,1191106,KMB
2002-06-18,61.71620178222656,62.2243537902832,61.40939712524414,61.93672180175781,31.17778205871582,1056663,KMB
2002-06-19,61.744964599609375,62.18600082397461,61.02588653564453,61.179290771484375,30.796506881713867,1936955,KMB
2002-06-20,61.2176399230957,62.1572380065918,61.14094161987305,61.869606018066406,31.14399528503418,1279761,KMB
2002-06-21,60.88207244873047,61.581974029541016,59.6452522277832,60.0191764831543,30.212535858154297,2478168,KMB
2002-06-24,59.87535858154297,60.88207244873047,59.87535858154297,60.297218322753906,30.352487564086914,1841312,KMB
2002-06-25,60.47938537597656,60.86289596557617,58.916587829589844,58.916587829589844,29.657501220703125,1595373,KMB
2002-06-26,58.67689514160156,60.3547477722168,57.93864059448242,59.6836051940918,30.04361343383789,2820585,KMB
2002-06-27,59.63566589355469,60.36433410644531,58.609779357910156,59.87535858154297,30.140134811401367,2022481,KMB
2002-06-28,59.779483795166016,60.393096923828125,58.80153274536133,59.443912506103516,29.922943115234375,2527815,KMB
2002-07-01,59.87535858154297,60.73825454711914,59.491851806640625,60.153404235839844,30.28009796142578,1353084,KMB
2002-07-02,60.11505126953125,60.14381790161133,58.51390075683594,58.56184005737305,29.478927612304688,1458010,KMB
2002-07-03,59.060401916503906,59.75071716308594,58.034515380859375,58.772769927978516,29.585107803344727,1837975,KMB
2002-07-05,58.916587829589844,60.46021270751953,58.465965270996094,60.46021270751953,30.434545516967773,720400,KMB
2002-07-08,60.64237976074219,60.78619384765625,58.75359344482422,58.95493698120117,29.676794052124023,1736804,KMB
2002-07-09,59.53978729248047,59.87535858154297,58.1783332824707,58.23585891723633,29.314834594726562,1357465,KMB
2002-07-10,58.96452331542969,59.06998825073242,57.38254928588867,57.5263671875,28.957683563232422,2119793,KMB
2002-07-11,56.99904251098633,56.99904251098633,54.602108001708984,56.56759262084961,28.47505760192871,4039330,KMB
2002-07-12,56.36625289916992,56.471717834472656,54.3624153137207,55.129432678222656,27.751129150390625,2393894,KMB
2002-07-15,55.225311279296875,55.225311279296875,51.917545318603516,53.940555572509766,27.152664184570312,2614280,KMB
2002-07-16,53.1255989074707,53.95973205566406,52.02301025390625,53.25982666015625,26.809993743896484,2059195,KMB
2002-07-17,53.69127655029297,54.30488967895508,52.301055908203125,52.83796691894531,26.59764289855957,1738681,KMB
2002-07-18,53.21188735961914,54.151485443115234,51.581974029541016,52.205177307128906,26.279104232788086,1524240,KMB
2002-07-19,52.78044128417969,52.78044128417969,50.6519660949707,50.795780181884766,25.56963539123535,2544190,KMB
2002-07-22,50.795780181884766,52.301055908203125,50.28763198852539,50.81495666503906,25.57929229736328,2221694,KMB
2002-07-23,52.1572380065918,54.74592590332031,51.754554748535156,53.700862884521484,27.031999588012695,3501351,KMB
2002-07-24,52.8283805847168,55.33077621459961,52.8283805847168,55.225311279296875,27.79938316345215,3598350,KMB
2002-07-25,55.0335578918457,56.42377853393555,54.678810119628906,55.963565826416016,28.17101287841797,2648281,KMB
2002-07-26,55.963565826416016,56.42377853393555,55.465003967285156,56.15531921386719,28.267528533935547,1941127,KMB
2002-07-29,56.66347122192383,57.59347915649414,55.97315216064453,56.43336486816406,28.407495498657227,2517802,KMB
2002-07-30,56.43336486816406,57.38254928588867,55.800575256347656,56.797698974609375,28.59089469909668,1829422,KMB
2002-07-31,57.11409378051758,58.71524429321289,56.337486267089844,58.533077239990234,29.46446418762207,2340909,KMB
2002-08-01,58.38926315307617,58.96452331542969,57.535953521728516,57.81399917602539,29.102493286132812,1768406,KMB
2002-08-02,57.62224578857422,58.581016540527344,56.61553192138672,57.5263671875,28.957683563232422,1766320,KMB
2002-08-05,56.95110321044922,57.16203308105469,56.24161148071289,56.251197814941406,28.315793991088867,1443303,KMB
2002-08-06,56.95110321044922,57.56471633911133,55.800575256347656,56.059444427490234,28.219268798828125,1382288,KMB
2002-08-07,56.40460205078125,57.26749801635742,56.00191879272461,57.1716194152832,28.779115676879883,1464685,KMB
2002-08-08,57.5263671875,58.26462173461914,56.99904251098633,58.10163116455078,29.247262954711914,1448206,KMB
2002-08-09,57.71812057495117,58.207096099853516,57.257911682128906,57.372962951660156,28.880474090576172,1293633,KMB
2002-08-12,57.133270263671875,57.66059494018555,56.471717834472656,57.411312103271484,28.899776458740234,1009102,KMB
2002-08-13,57.411312103271484,57.909873962402344,56.855224609375,56.912750244140625,28.64879035949707,1258275,KMB
2002-08-14,56.912750244140625,57.49760437011719,56.136146545410156,57.420902252197266,28.904600143432617,1900763,KMB
2002-08-15,57.411312103271484,57.62224578857422,56.56759262084961,56.86481475830078,28.62468719482422,1476262,KMB
2002-08-16,56.184085845947266,57.1907958984375,55.723873138427734,56.81687545776367,28.600547790527344,1352667,KMB
2002-08-19,56.5196533203125,57.28667449951172,56.136146545410156,56.5388298034668,28.460586547851562,1823685,KMB
2002-08-20,55.99232864379883,57.1716194152832,55.838924407958984,56.61553192138672,28.49919319152832,1166700,KMB
2002-08-21,57.1907958984375,57.5263671875,56.56759262084961,57.47842788696289,28.933561325073242,1288627,KMB
2002-08-22,57.1907958984375,57.5263671875,56.66347122192383,57.16203308105469,28.77429962158203,1310738,KMB
2002-08-23,56.99904251098633,57.38254928588867,56.04026794433594,56.42377853393555,28.40265655517578,915858,KMB
2002-08-26,56.61553192138672,56.749759674072266,55.78139877319336,56.57718276977539,28.479883193969727,946105,KMB
2002-08-27,56.56759262084961,57.535953521728516,56.35666275024414,56.9415168762207,28.663291931152344,1008372,KMB
2002-08-28,56.77852249145508,57.133270263671875,56.222434997558594,56.48130416870117,28.431617736816406,830645,KMB
2002-08-29,55.896453857421875,56.64429473876953,55.78139877319336,56.5388298034668,28.460586547851562,1127900,KMB
2002-08-30,56.04026794433594,58.533077239990234,56.011505126953125,57.372962951660156,28.880474090576172,1283307,KMB
2002-09-03,56.80728530883789,56.970279693603516,55.92521667480469,56.03068161010742,28.204801559448242,1418376,KMB
2002-09-04,56.23202133178711,56.95110321044922,56.11697006225586,56.71141052246094,28.694761276245117,1427346,KMB
2002-09-05,55.896453857421875,57.488014221191406,55.848514556884766,57.33461380004883,29.010095596313477,2084957,KMB
2002-09-06,57.81399917602539,57.99616622924805,56.845638275146484,57.61265563964844,29.150781631469727,1180989,KMB
2002-09-09,57.38254928588867,58.245445251464844,57.15244674682617,57.8619384765625,29.276901245117188,1344010,KMB
2002-09-10,57.67018127441406,58.255035400390625,57.47842788696289,58.12080383300781,29.407878875732422,907514,KMB
2002-09-11,58.34132385253906,58.370086669921875,57.73729705810547,57.90028762817383,29.296300888061523,949964,KMB
2002-09-12,57.33461380004883,57.5263671875,57.008628845214844,57.09491729736328,28.88882064819336,1561893,KMB
2002-09-13,56.75934982299805,56.970279693603516,56.136146545410156,56.72099685668945,28.699602127075195,1372588,KMB
2002-09-16,56.5196533203125,56.98945236206055,56.37583923339844,56.98945236206055,28.835433959960938,1268288,KMB
2002-09-17,57.28667449951172,57.43048858642578,55.40747833251953,55.58005905151367,28.122310638427734,1754847,KMB
2002-09-18,55.41706466674805,55.838924407958984,54.602108001708984,55.26366424560547,27.962228775024414,1653885,KMB
2002-09-19,55.26366424560547,55.560882568359375,54.51581954956055,54.659637451171875,27.656612396240234,1240961,KMB
2002-09-20,55.08149719238281,55.52252960205078,54.314476013183594,55.129432678222656,27.894317626953125,2070564,KMB
2002-09-23,54.314476013183594,55.225311279296875,54.05561065673828,54.774688720703125,27.714811325073242,1484815,KMB
2002-09-24,53.88302993774414,54.34324264526367,53.30776596069336,53.45158386230469,27.04535484313965,1616337,KMB
2002-09-25,53.88302993774414,54.985618591308594,53.700862884521484,54.563758850097656,27.60810089111328,1351207,KMB
2002-09-26,54.79386520385742,55.57046890258789,54.45829391479492,55.29242706298828,27.976787567138672,1495766,KMB
2002-09-27,55.3020133972168,55.771812438964844,54.90891647338867,55.08149719238281,27.87007713317871,1886578,KMB
2002-09-30,54.889739990234375,54.889739990234375,53.91179275512695,54.30488967895508,27.47710609436035,1835158,KMB
2002-10-01,54.33365249633789,55.76222229003906,54.12272262573242,55.37871551513672,28.020456314086914,1434751,KMB
2002-10-02,55.48418045043945,55.512943267822266,54.55417251586914,54.59252166748047,27.622648239135742,1158043,KMB
2002-10-03,54.41994094848633,55.78139877319336,54.41994094848633,54.650047302246094,27.65174674987793,1424738,KMB
2002-10-04,54.76510238647461,54.937679290771484,52.97219467163086,53.57622146606445,27.10841941833496,1455507,KMB
2002-10-07,53.45158386230469,54.45829391479492,53.039310455322266,53.039310455322266,26.836759567260742,1624681,KMB
2002-10-08,53.087249755859375,53.72003936767578,52.44486999511719,52.4928092956543,26.560230255126953,1937998,KMB
2002-10-09,52.013423919677734,52.52157211303711,50.99712371826172,51.02588653564453,25.81801986694336,1982743,KMB
2002-10-10,51.629913330078125,52.34899139404297,50.54650115966797,51.77373123168945,26.196395874023438,2543877,KMB
2002-10-11,51.77373123168945,52.962608337402344,51.31351852416992,52.94343185424805,26.788240432739258,2182790,KMB
2002-10-14,52.94343185424805,53.80632781982422,52.751678466796875,53.56663513183594,27.103572845458984,967174,KMB
2002-10-15,53.56663513183594,55.225311279296875,53.56663513183594,54.58293533325195,27.617807388305664,1820869,KMB
2002-10-16,54.58293533325195,55.225311279296875,53.64333724975586,53.93096923828125,27.28792381286621,1209880,KMB
2002-10-17,54.6979866027832,54.79386520385742,53.88302993774414,54.448707580566406,27.549875259399414,1095567,KMB
2002-10-18,54.650047302246094,54.92809295654297,54.23777770996094,54.50623321533203,27.5789852142334,1446850,KMB
2002-10-21,54.314476013183594,54.34324264526367,53.42281723022461,54.34324264526367,27.496524810791016,1378742,KMB
2002-10-22,54.35282897949219,54.35282897949219,47.65100860595703,48.418025970458984,24.49848747253418,13430189,KMB
2002-10-23,48.418025970458984,49.71236801147461,48.418025970458984,49.58772659301758,25.0903377532959,4716968,KMB
2002-10-24,49.76030731201172,49.76030731201172,48.274208068847656,48.55225372314453,24.566404342651367,2190613,KMB
2002-10-25,48.56184005737305,49.18504333496094,48.245445251464844,48.609779357910156,24.59551429748535,3109600,KMB
2002-10-28,48.7823600769043,48.85905838012695,47.93864059448242,48.082454681396484,24.328689575195312,2655582,KMB
2002-10-29,48.322147369384766,49.0795783996582,48.1783332824707,48.62895584106445,24.605205535888672,2982563,KMB
2002-10-30,48.89741134643555,49.05081558227539,48.52349090576172,48.772769927978516,24.677976608276367,3165296,KMB
2002-10-31,49.13710403442383,49.50143814086914,48.705657958984375,49.37679672241211,24.98360252380371,2796074,KMB
2002-11-01,49.04122543334961,49.271331787109375,48.57143020629883,49.13710403442383,24.86232566833496,1398559,KMB
2002-11-04,48.92617416381836,49.37679672241211,47.95781326293945,48.092041015625,24.333539962768555,2307950,KMB
2002-11-05,48.10163116455078,49.29050827026367,48.044105529785156,49.204219818115234,24.896284103393555,2444583,KMB
2002-11-06,49.18504333496094,49.204219818115234,48.14957046508789,48.418025970458984,24.49848747253418,2367506,KMB
2002-11-07,48.51390075683594,49.08916473388672,48.33173370361328,48.648128509521484,24.61490821838379,1908481,KMB
2002-11-08,49.08916473388672,49.46308517456055,48.36050033569336,48.494728088378906,24.53729248046875,1440279,KMB
2002-11-11,48.35091018676758,48.75359344482422,47.919464111328125,47.93864059448242,24.25592041015625,1229801,KMB
2002-11-12,47.94822692871094,48.4276123046875,47.49760437011719,47.66059494018555,24.11524200439453,1785303,KMB
2002-11-13,47.89070129394531,48.7440071105957,47.33461380004883,48.418025970458984,24.49848747253418,1945716,KMB
2002-11-14,48.56184005737305,48.80153274536133,48.29338455200195,48.55225372314453,24.566404342651367,1352562,KMB
2002-11-15,48.418025970458984,48.89741134643555,48.37967300415039,48.81112289428711,24.697385787963867,1606950,KMB
2002-11-18,48.705657958984375,48.71524429321289,48.197505950927734,48.30297088623047,24.44026756286621,1377073,KMB
2002-11-19,48.30297088623047,49.45349884033203,48.30297088623047,48.993289947509766,24.789546966552734,1525179,KMB
2002-11-20,49.08916473388672,49.204219818115234,48.274208068847656,49.18504333496094,24.886579513549805,1661082,KMB
2002-11-21,48.84947204589844,49.08916473388672,48.082454681396484,48.4084358215332,24.493633270263672,2665178,KMB
2002-11-22,48.418025970458984,48.993289947509766,48.36050033569336,48.89741134643555,24.741043090820312,2629925,KMB
2002-11-25,48.75359344482422,48.75359344482422,48.00575256347656,48.207096099853516,24.391765594482422,1692059,KMB
2002-11-26,47.95781326293945,48.130393981933594,47.40172576904297,47.8619384765625,24.21711540222168,2121879,KMB
2002-11-27,48.130393981933594,48.696067810058594,47.88111114501953,48.657718658447266,24.61975860595703,1487422,KMB
2002-11-29,49.23298263549805,49.23298263549805,48.034515380859375,48.245445251464844,24.41115379333496,887384,KMB
2002-12-02,48.657718658447266,48.80153274536133,47.746883392333984,48.67689514160156,24.629474639892578,1699360,KMB
2002-12-03,48.83029556274414,49.30009460449219,48.80153274536133,48.89741134643555,24.741043090820312,2139923,KMB
2002-12-04,48.75359344482422,49.271331787109375,48.56184005737305,49.04122543334961,24.96062660217285,2976201,KMB
2002-12-05,49.05081558227539,49.05081558227539,46.02109146118164,46.30872344970703,23.56987190246582,5585891,KMB
2002-12-06,45.82933807373047,46.15531921386719,44.889739990234375,45.44582748413086,23.130678176879883,5221049,KMB
2002-12-09,45.6375846862793,45.73345947265625,43.940555572509766,44.678810119628906,22.74028778076172,3815711,KMB
2002-12-10,44.487056732177734,45.9539794921875,44.487056732177734,45.9539794921875,23.38932228088379,3701711,KMB
2002-12-11,44.58293533325195,45.82933807373047,44.487056732177734,44.85139083862305,22.828126907348633,9426634,KMB
2002-12-12,44.21860122680664,45.062320709228516,43.43240737915039,44.151485443115234,22.471895217895508,7355132,KMB
2002-12-13,44.161075592041016,45.14860916137695,44.103546142578125,44.822628021240234,22.81348991394043,4488238,KMB
2002-12-16,44.83221435546875,45.158199310302734,44.6308708190918,45.110260009765625,22.959882736206055,3283364,KMB
2002-12-17,45.062320709228516,45.062320709228516,44.534996032714844,44.86097717285156,22.8330078125,2123548,KMB
2002-12-18,45.014381408691406,45.09108352661133,44.937679290771484,45.062320709228516,22.93548011779785,1965221,KMB
2002-12-19,44.774688720703125,45.09108352661133,44.21860122680664,44.439117431640625,22.6182804107666,3410193,KMB
2002-12-20,44.487056732177734,45.14860916137695,44.439117431640625,45.13902282714844,22.974525451660156,3230484,KMB
2002-12-23,44.55417251586914,45.062320709228516,44.52540588378906,44.91850280761719,22.862281799316406,2127929,KMB
2002-12-24,44.51581954956055,45.20613479614258,44.51581954956055,45.0335578918457,22.920835494995117,1180155,KMB
2002-12-26,44.9664421081543,45.321189880371094,44.83221435546875,44.899330139160156,22.85252571105957,1382392,KMB
2002-12-27,44.937679290771484,45.11984634399414,44.68840026855469,44.774688720703125,22.789077758789062,1102347,KMB
2002-12-30,44.870567321777344,45.110260009765625,44.870567321777344,45.02396774291992,22.915971755981445,1813881,KMB
2002-12-31,44.9664421081543,45.54170608520508,44.75551223754883,45.512943267822266,23.164840698242188,2479837,KMB
2003-01-02,45.81016159057617,45.9348030090332,45.110260009765625,45.49376678466797,23.15508270263672,2085583,KMB
2003-01-03,45.49376678466797,45.49376678466797,44.870567321777344,45.29242706298828,23.052602767944336,2064097,KMB
