date,open,high,low,close,adjclose,volume,ticker,BB_UPPER,BB_MIDDLE,BB_LOWER,pivot,s1,s2,s3,s4,r1,r2,r3,r4,14 period RSI,MACD,SIGNAL,14 period STOCH %K,14 period stochastic RSI.,MFV,14 period ATR,MOM,14 period MFI,ROC,OBV,20 period CCI,14 period EMV,VIm,VIp,ema60,ema20,ema10,ema5,ema5Vol,realGDP_(qrt),consumerPriceIndex_(mo),consumerSentiment_(mo),retailSales_(mo),fedFundRate_(d)
2002-01-18,56.56759262084961,56.56759262084961,55.57046890258789,56.17261426847307,27.96721076965332,954971,KMB,,,,56.31302389791688,56.05298545339784,55.8923334300824,55.63229498556336,55.37225654104432,56.57306234243592,56.733714365751354,56.993752810270394,57.253791254789434,50.149547781690856,0.035330246797791176,-0.03931526152090842,,,1325215.9833130667,,0.2523641922889013,,-1.2838471382639307,-6239123.0,51.835491567041956,,,,1.008231593016375,1.008320512767712,1.008226205229911,1.0074817121287258,0.7876920079070688,3263.869,177.1,93.0,230546,1.71
2002-01-22,55.92521667480469,56.18408584594727,55.512943267822266,56.16722083423903,28.005468368530277,1269435,KMB,,,,56.103558597303525,55.72265733692755,55.487336139417785,55.10643487904181,54.72553361866583,56.484459857679504,56.719781055189266,57.100682315565244,57.48158357594122,50.03716180833482,0.05577867336445763,-0.019421539391807567,61.29648365628804,,2530852.211380993,0.8273470735459567,0.7035688500451158,37.14744961350796,-0.7142519360663784,-7508558.0,31.312123834579165,,,,1.007484427544322,1.0074265931590989,1.0071190441409297,1.0060421213186324,1.0382390192059454,3263.869,177.1,93.0,230546,1.84
2002-01-23,55.87727737426758,56.23202133178711,55.70469665527344,56.07835381003172,27.943300247192383,1175148,KMB,,,,55.95474998266952,55.698373517825765,55.539983869388266,55.28360740454451,55.02723093970076,56.21112644751327,56.36951609595077,56.625892560794526,56.88226902563828,48.123512544035925,0.06521466334879022,-0.0018770054327472844,70.23037442297874,0.243612259245807,3021101.177071839,0.8252925865900416,0.990506350187637,40.99619579544917,0.28273073463040294,-8683706.0,36.69960935120315,-0.02577476176873284,1.0439043113394284,0.8970274736713524,1.0054482626585437,1.005294649938977,1.0048619550063431,1.0036542633207528,0.967830201445641,3263.869,177.1,93.0,230546,1.81
2002-01-24,56.56759262084961,56.922340393066406,56.23202133178711,56.555051021160175,28.30186080932617,1225316,KMB,,,,56.00502393236409,55.80358590593587,55.67913728227864,55.47769925585042,55.2762612294222,56.20646195879231,56.33091058244954,56.53234860887776,56.73378663530598,57.510707391886676,0.10046648535525549,0.019184522019772145,83.4878168432249,0.2884058688955527,2942540.2619751208,0.8376385869407333,1.5455313041754337,48.04867321708667,1.9677734839337417,-7458390.0,104.79774973860131,0.006485144531677569,0.9549357868846904,0.9770105281512612,1.012995031648226,1.012608654836674,1.0118279338109208,1.010017261487325,1.0075237288483472,3263.869,177.1,93.0,230546,1.8
2002-01-25,56.75934982299805,57.62224578857422,56.46212768554688,56.96651492540968,28.49308204650879,1507448,KMB,,,,56.56980424867123,56.30610236726254,56.14318706880063,55.879485187391936,55.61578330598324,56.833506130079925,56.99642142854184,57.26012330995053,57.52382519135922,63.6285668856524,0.1515673920342948,0.04627102995796269,77.57617155309852,0.33796452182999276,2745885.592365524,0.8373753099497802,1.839472923058615,56.23739374617417,3.410311987476077,-5950942.0,146.47389993833437,0.05665070740245267,0.887355541479476,1.0730048865125061,1.0189763421459888,1.0182575705297852,1.01697776334289,1.0142914061105388,1.1897733238409367,3263.869,177.1,93.0,230546,1.78
2002-01-28,57.28667449951172,57.30584716796875,56.90316390991211,57.19062662736793,28.56480026245117,969573,KMB,,,,57.01696279984359,56.57379768448715,56.300009812172696,55.85684469681625,55.41367958145981,57.46012791520003,57.73391578751448,58.17708090287093,58.62024601822737,66.46116790797198,0.20297196317592636,0.07818614826114623,85.24005111094355,0.3897294147889669,3160606.991377192,0.7668369253759794,1.9813671986614523,65.84188137446232,3.9649626493825703,-4981369.0,143.23503288300003,0.08094558333846892,0.8725287627560496,1.182423168785373,1.0214894426675547,1.0204126027267828,1.018609983003317,1.0150681539767445,0.7976756284325015,3263.869,177.1,93.0,230546,1.79
2002-01-29,57.09491729736328,57.57430648803711,55.98274230957031,56.67396693407318,28.148881912231445,1236998,KMB,,,,57.13321256841626,56.97938756383863,56.884354314937255,56.73052931035962,56.57670430578199,57.287037572993896,57.38207082189527,57.5358958264729,57.689720831050536,55.69282299453744,0.2068649678934662,0.10429822690001951,67.35793946105694,0.43310712107434685,2998078.358844969,0.8258296965942711,1.6615279098971811,67.78505154127247,2.8061090810135183,-6218367.0,89.51462825715367,0.062004163068162844,0.800248593817041,1.0946403669638567,1.0115069502890999,1.0103029574768865,1.0083768657943681,1.004878316371508,1.0146006078398062,3263.869,177.1,93.0,230546,1.78
2002-01-30,56.90316390991211,57.66059494018555,56.75934982299805,56.820981278957554,28.363996505737305,1792708,KMB,57.472072225888546,56.04022708895178,54.608381952015016,56.7436719105602,56.13569439438589,55.76008524826772,55.152107732093405,54.54413021591909,57.35164942673452,57.72725857285268,58.335236089027,58.943213605201315,57.78862523460915,0.21695223292931587,0.12709182034639468,70.51459755797941,0.4781171937781249,1450558.2706420417,0.8613765748733633,1.2232859260053175,79.46039727331878,2.9192962682869323,-4425659.0,116.42876525473089,0.07942279823964996,0.7735847428152423,1.1464635420595628,1.0132969626180661,1.0119242930582373,1.0098073108693741,1.0061961581270171,1.3608522002637589,3263.869,177.1,93.0,230546,1.78
2002-01-31,56.88398742675781,57.81399917602539,56.8360481262207,57.516093806912316,28.827747344970703,1538112,KMB,57.60319867065768,56.07087358380179,54.5385484969459,57.08030868071372,56.7360330459481,56.52333919829184,56.17906356352622,55.8347879287606,57.42458431547934,57.6372781631356,57.98155379790122,58.32582943266684,65.98203440783776,0.2681338077330153,0.15556281641269815,90.07300198290828,0.5237628472672703,2051584.875235469,0.8823131821276513,1.6085970911876686,79.98760570312612,4.551070316362546,-2887547.0,140.69636691953534,0.07461931640199011,0.7924851702949156,1.1378873483235517,1.024222041879952,1.0224576858563421,1.019785202178166,1.0153043319171158,1.135175941149842,3263.869,177.1,93.0,230546,1.85
2002-02-01,57.62224578857422,58.02492904663086,57.23873519897461,57.69107005491603,28.8038387298584,1312511,KMB,57.810532353043506,56.12686297087659,54.44319358870967,57.38871370305281,57.015136402027416,56.78433995427351,56.41076265324812,56.03718535222273,57.7622910040782,57.9930874518321,58.366664752857496,58.74024205388289,67.6825510472083,0.31630097159287374,0.1879494183919849,89.60553226757806,0.5669343913811772,2249374.358701262,0.884367669083567,1.3215059600423587,80.20137196365368,3.765218483741769,-1575036.0,147.08563974243378,0.0864276317814301,0.7805771039165319,1.1700912331744766,1.0258299199258312,1.0236744903583117,1.0204669634538852,1.0152235054057612,0.9738532672007297,3263.869,177.8,90.7,228084,1.77
2002-02-04,57.8619384765625,58.08245468139648,57.14285659790039,57.42812713830073,28.579137802124023,923159,KMB,57.97941849826538,56.20225682398242,54.42509514969945,57.65157810017383,57.35125205036914,57.16571030232227,56.86538425251758,56.56505820271289,57.95190414997852,58.13744589802539,58.43777194783008,58.73809799763477,62.616944230799675,0.33204327986862125,0.21693931684329754,79.98641405164041,0.6073012619372317,1886774.3283951045,0.880258695171736,1.2555128698276619,74.11996225414508,2.7199043275146098,-2498195.0,117.72450878031201,0.07476388804477731,0.8013369815113093,1.156102953956996,1.0200358926489783,1.0176429872487225,1.0141743941876562,1.0087874634583016,0.7235352673166232,3263.869,177.8,90.7,228084,1.74
2002-02-05,57.14285659790039,57.37296295166016,56.510066986083984,56.966693451548686,28.30663681030273,1648566,KMB,58.05017431028361,56.27740889735014,54.504643484416675,57.551146139199204,57.1922196713037,56.970474523598625,56.61154805570312,56.25262158780761,57.91007260709471,58.13181775479978,58.49074422269529,58.8496706905908,54.85761492069107,0.30862866597959737,0.2353641957009257,56.576910927367386,0.6223914957578475,1982981.5008195003,0.8718718000036242,0.7994726173096538,65.57359450323071,1.059311644968558,-4146761.0,58.836967732346615,0.05633359000984831,0.8467482369632238,1.110669534020522,1.0112405411805332,1.0088071352970887,1.0054125537984038,1.0005667197267194,1.2313734127982916,3263.869,177.8,90.7,228084,1.64
2002-02-06,57.23873519897461,57.65100860595703,56.99904251098633,57.23094812945877,28.593482971191406,1483355,KMB,58.113107484091,56.38456393083089,54.65602037757078,56.94990779643094,56.620281537580844,56.41663808970486,56.08701183085476,55.757385572004665,57.27953405528104,57.48317750315702,57.81280376200712,58.14243002085722,58.062640275958344,0.305158862413343,0.2493760643866442,66.86114926598992,0.6331295008291278,1554891.0654734108,0.872812698309577,1.1525943194270454,66.51756742795698,1.8840744280254889,-2663406.0,80.45622744150268,0.044044364441207164,0.848973824580281,1.090640958310535,1.0151481793037842,1.0125639465067597,1.0090580960948865,1.0043270971813298,1.0881818335181184,3263.869,177.8,90.7,228084,1.66
2002-02-07,57.51678085327149,57.51678085327149,56.42377853393555,56.69277381872043,28.15365028381348,1016091,KMB,58.074959751339335,56.46872663591766,54.86249352049599,57.29366641546738,57.04461536718857,56.89075136877548,56.641700320496675,56.39264927221787,57.542717463746186,57.69658146215927,57.94563251043808,58.19468355871689,50.239560443948555,0.2610928488833153,0.25172652511764265,45.91653279550967,0.6299795607943658,1038933.8402643328,0.8996256111271025,0.13772279756025796,61.10255900180203,0.9356934109886176,-3679497.0,38.01596497586234,-0.006481481013915701,0.9020788611218002,1.0109377790802507,1.005337879385066,1.0028401202042792,0.9996120816233376,0.9957395611362506,0.7787349051976259,3263.869,177.8,90.7,228084,1.74
2002-02-08,56.61553192138672,57.47842788696289,55.75263595581055,57.01454486839445,28.497861862182617,1013170,KMB,58.05515754462371,56.563101779219835,55.07104601381596,56.87777773530916,56.460250849322826,56.20230230195955,55.784775415973215,55.36724852998688,57.29530462129549,57.55325316865877,57.970780054645104,58.38830694063144,54.21186571624307,0.24651609388990892,0.2506819131553505,58.43918780198942,0.6331435956686641,1507435.216614943,0.95167334061929,0.048029942984769036,60.870376733289284,1.6694339165770191,-2666327.0,20.082577092259314,-0.03355416552051233,0.9059952224092933,0.9880313485736315,1.010535669898319,1.007972597425959,1.0047629144654064,1.0011572612208224,0.8067692786808135,3263.869,177.8,90.7,228084,1.69
2002-02-11,56.80728530883789,57.5263671875,56.682647705078125,57.198322505928495,28.560014724731445,1645228,KMB,58.03502041334432,56.66255493308093,55.29008945281755,56.748536237055966,56.08928371935577,55.68199682360382,55.02274430590362,54.363491788203426,57.40778875475616,57.81507565050811,58.47432816820831,59.133580685908505,56.354877249975154,0.24541786554877376,0.24962706325759157,62.81656225088768,0.6380643016068236,1873308.391659839,0.9640002623547806,0.007695878560568303,68.46070542448419,1.1374253460184112,-1021099.0,56.1202425820747,-0.0073151607210842785,0.87522885393494,1.0613569730195695,1.0131746315464374,1.010496755338764,1.0072143551460309,1.003646474357942,1.2453179651459245,3263.869,177.8,90.7,228084,1.76
2002-02-12,57.39213943481445,57.5263671875,57.15244674682617,57.39439627265257,28.66041374206543,967487,KMB,57.9493239204143,56.78165279550477,55.61398167059524,57.135779132835545,56.813478290550385,56.61436049269883,56.29205965041367,55.96975880812851,57.458079975120704,57.65719777297226,57.97949861525742,58.30179945754258,58.58213646529713,0.2558412302255988,0.25087182282332515,70.46729854182689,0.6462102545718978,2157868.594382286,0.9530428169376489,0.7204293385793932,68.14886894327871,0.7511102755770535,-53612.0,78.42149133036745,-0.0046717612335395705,0.8773869838899425,1.0829013561220486,1.0159196887963262,1.0130710882752538,1.0096221145912496,1.0058927845436414,0.7666963269443055,3263.869,177.8,90.7,228084,1.72
2002-02-13,57.38254928588867,57.73729705810547,57.257911682128906,57.520333423421754,28.708223342895508,1029650,KMB,57.947509927155245,56.87778469902825,55.80805947090125,57.35773673565958,57.21489912732218,57.12665390332315,56.98381629498575,56.84097868664835,57.50057434399698,57.588819567996005,57.73165717633341,57.87449478467081,59.99427167417519,0.270155788358295,0.25473339632677366,75.87274701668669,0.6481446388639015,2255505.989713222,0.9269998735763545,0.6993521444641999,67.83751497446102,0.5765049545654911,976038.0,93.29767568708507,-0.02391066407869203,0.9227215453781148,1.0645652244068087,1.017374644293902,1.0143329086162345,1.0106837186363524,1.0067351212741058,0.8418912429745788,3263.869,177.8,90.7,228084,1.75
2002-02-14,57.71812057495117,57.76605987548828,57.123680114746094,57.55140146440446,28.703453063964844,946105,KMB,57.96655431862759,56.95997993646224,55.95340555429689,57.505180721218714,57.322055507595664,57.2089205588652,57.02579534524215,56.8426701316191,57.688305934841765,57.801440883572226,57.98456609719528,58.16769131081833,60.353391449504436,0.28047806170307155,0.25988743371342915,77.20624307977158,0.6455936890203956,2569307.768379417,0.8900185634131296,0.035307657492140265,61.398338402750056,1.5482144233029727,1922143.0,84.72509074016772,-0.052029911049895725,0.9733731822475413,1.0380079911011564,1.0171787040745495,1.0139591945454896,1.0101417062444762,1.0060540905975324,0.8040289950285908,3263.869,177.8,90.7,228084,1.81
2002-02-15,57.56471633911133,58.820709228515625,57.47842788696289,58.19830656297857,29.157609939575195,1869160,KMB,58.15931302255464,57.05141705986748,55.94352109718032,57.48038048487961,57.234991416276095,57.08338979274094,56.83800072413742,56.59261165553391,57.725769553483126,57.87737117701828,58.1227602456218,58.36814931422531,66.99671872675106,0.33291758221525924,0.2745050446783661,79.71356580449957,0.646010815767951,2705045.5262592,0.9571327122342791,0.5072365080625403,63.34848135966294,2.4239730694884747,3791303.0,173.15813595137212,-0.017731629952239758,0.8729221573495188,1.0289033656636257,1.0274390530646307,1.0237920529335807,1.0194050171328628,1.0144185103490488,1.4462113641992644,3263.869,177.8,90.7,228084,1.73
2002-02-19,58.47555160522461,58.85905838012695,58.05369186401367,58.09707627370314,28.94725799560547,1437463,KMB,58.268376769356294,57.147640160128994,56.02690355090169,58.1658145594857,57.65306308701256,57.33628469040611,56.82353321793297,56.31078174545983,58.678566031958844,58.995344428565296,59.50809590103844,60.02084737351158,65.15681936603764,0.36256292963382464,0.29212779141219525,75.47075051804985,0.6533820789364404,1422452.3462919886,0.9009757363518851,0.6689491354024071,70.38165115684859,1.0101215648288668,2353840.0,179.99470169006784,0.024505003946335664,0.8832444478218693,1.1492815349438723,1.024627065698776,1.0206741977000577,1.0159301607284452,1.0105176333203962,1.0917327686316736,3263.869,177.8,90.7,228084,1.77
2002-02-20,58.437198638916016,60.067115783691406,58.21668243408203,59.274761538727155,29.80778694152832,1601109,KMB,58.68308759345894,57.30301719535339,55.92294679724784,58.33660883928125,58.02895883012597,57.83889233232324,57.531242323167966,57.22359231401269,58.64425884843652,58.834325346239254,59.14197535539453,59.4496253645498,74.07632142931907,0.46925059470178354,0.32757032356897775,81.6349994304312,0.6660681462537487,1652373.8749158625,0.9712194152001636,2.3080680871784693,70.17060698153809,2.7451241280558834,3954949.0,258.40607776885884,0.06560304013001048,0.8066710882006919,1.0908391434838773,1.0435907944349259,1.038836962937761,1.0329545600145407,1.0256913202015308,1.1736773474484916,3263.869,177.8,90.7,228084,1.76
2002-02-21,60.0,60.25886917114258,58.50431442260742,58.789140039987295,29.210193634033203,1864154,KMB,58.84442133118893,57.43855650685117,56.03269168251341,59.186186585500195,58.47932104594941,58.0426187754416,57.33575323589082,56.62888769634004,59.89305212505098,60.32975439555879,61.03661993510957,61.74348547466035,66.51503032569758,0.510931105644346,0.36425736201486947,67.38453025123802,0.6664832830547418,393454.6951851612,1.0256149045906864,1.558191910528528,60.59719639103894,2.3699412979443295,2090795.0,215.14337406600222,0.07649228146227563,0.8153031770986572,1.1017610357726078,1.033689189526,1.0285119008140147,1.0221320724467087,1.014360431667119,1.2877089877187924,3263.869,177.8,90.7,228084,1.77
2002-02-22,58.581016540527344,60.795780181884766,58.35091018676758,59.85150794217197,30.07073211669922,1808562,KMB,59.31320155479048,57.60337935290177,55.893557151013056,59.18410787791243,58.513867963972004,58.0997930433177,57.429553129377275,56.75931321543685,59.85434779185286,60.26842271250716,60.93866262644759,61.608902540388016,73.00643296417422,0.6175419760995666,0.4149307292796627,81.27612066236992,0.670629917642018,804989.5372502501,1.1440917722664676,3.158734123451538,61.73559487873683,5.064037099286581,3899357.0,211.06138314280773,0.081880848326891,0.8140776931474654,1.0565049315145494,1.0503580916687376,1.0442671544633142,1.0366484730496797,1.0270868084988523,1.1994004868088484,3263.869,177.8,90.7,228084,1.71
2002-02-25,60.78619384765625,60.87248229980469,60.0191764831543,60.38498157271506,30.22369956970215,1305523,KMB,59.858529449329765,57.774302685267024,55.69007592120428,59.6660661036081,58.732125765473334,58.15513644662568,57.221196108490915,56.28725577035615,60.60000644174287,61.17699576059052,62.11093609872529,63.04487643686006,75.56781119162314,0.7341409996326789,0.47878936199916894,90.47821566634533,0.6807170145597433,618800.1890781609,1.149904363276227,3.3704367043206105,67.25229946027002,5.511062714043706,5204880.0,213.87032182260418,0.12400830023813254,0.8034112558201506,1.1553875769215702,1.0574573896904287,1.0503679657862492,1.0414123508413813,1.0300126654318242,0.8856280669614494,3263.869,177.8,90.7,228084,1.8
2002-02-26,60.82454681396485,60.83413314819336,59.731544494628906,60.38395188453425,30.10896110534668,1502442,KMB,60.300121971247236,57.93396894812535,55.56781592500346,60.425546785224675,60.09958396326422,59.89820379053474,59.572240968574285,59.24627814661383,60.75150960718513,60.952889779914614,61.278852601875066,61.60481542383552,75.5529092766227,0.8168628881368534,0.5464181131687955,90.45810396549278,0.6968360466323164,894363.5413649878,1.163084970515349,3.1856293786057535,67.44509018886774,6.5108440056516645,3702438.0,163.92941563755357,0.1405566518704954,0.7678099897393178,1.1782116293741685,1.0553087750568855,1.0473725600574149,1.0373835330591163,1.024866580756499,1.0159557805337773,3263.869,177.8,90.7,228084,1.77
2002-02-27,60.59444046020508,60.71908187866211,59.54937744140625,60.24270250261614,30.00857162475586,1219684,KMB,60.61291441097922,58.112405726552495,55.61189704212577,60.316543175785505,59.895354310123885,59.63514338788267,59.21395452222105,58.79276565655943,60.737732041447124,60.99794296368834,61.41913182934996,61.84032069501158,73.41420446030173,0.8614665940917519,0.6094382803747055,87.69924417893296,0.7087929848229864,1120578.9618042218,1.1977556335758857,2.848306229963569,60.59729786721896,5.66198965838135,2482754.0,130.4209703897285,0.1183366089346597,0.7999026631853262,1.1349583793948712,1.0509242987276328,1.04230205578716,1.031596924576794,1.0186513906324814,0.8495887594271966,3263.869,177.8,90.7,228084,1.76
2002-02-28,60.54650115966797,60.83413314819336,59.721954345703125,60.086234288992856,29.92731285095215,1509325,KMB,60.8465462002409,58.27566837705426,55.70479055386762,60.17038727422817,59.72356017919643,59.447509932004046,59.00068283697231,58.55385574194057,60.617214369259905,60.89326461645229,61.34009171148403,61.786918806515764,71.01603254455682,0.874536914866674,0.6624650557405333,84.64313266482804,0.7249752441513557,599974.1643016981,1.1991253823726207,2.565900865571102,66.70373766734045,5.048944893034292,973429.0,114.52290722127148,0.1531630580003666,0.7852823727507795,1.1793510238299632,1.0464855929436652,1.0373152466196323,1.0261589721104674,1.0133007202137303,1.042416335026692,3263.869,177.8,90.7,228084,1.83
2002-03-01,60.54650115966797,61.31351852416992,60.30680847167969,60.93190971540879,30.563138961791992,1099009,KMB,61.248337689597136,58.44645917247908,55.644580655361025,60.21410726096311,59.78925495841184,59.52678076102415,59.10192845847288,58.677076155921604,60.63895956351438,60.90143376090207,61.326286063453345,61.75113836600462,75.64649135548993,0.9395461277955803,0.7178871636409352,91.75945899445388,0.741670122329959,865790.8975306696,1.163517689802958,3.3805082510043363,71.88784802134042,6.1635171244789015,2072438.0,129.02983067328228,0.23114113068045214,0.7333861199338803,1.2484045744139871,1.059055053296349,1.0489160634226244,1.0366965749255443,1.0228608860307116,0.7908093787186358,3263.869,178.8,95.7,257133,1.78
2002-03-04,61.36145782470703,61.51486206054688,60.46979904174805,61.0446745381578,30.462745666503903,1421818,KMB,61.61966982651564,58.614139396641164,55.60860896676669,60.85074557041946,60.46618233036819,60.2285987579805,59.84403551792923,59.45947227787796,61.235308810470734,61.472892382858426,61.8574556229097,62.24201886296097,76.19266604433366,0.988334902740192,0.7719813132821056,89.29246093210247,0.7571212653929977,1008219.864175382,1.1778993709727408,2.846367975179227,71.71230020383103,6.127122193107745,3494256.0,118.54872499804097,0.22279368267924488,0.7273388379893283,1.1988589986932012,1.0588989863551765,1.047944037906507,1.0349145481491686,1.0205414823781132,1.0191674783652995,3263.869,178.8,95.7,257133,1.68
2002-03-05,60.93001174926758,60.939598083496094,59.53978729248047,60.2597108789034,29.87949752807617,1625307,KMB,61.79261969242224,58.755718583671296,55.71881747492035,61.00977854681758,60.61056447363642,60.3639296011999,59.96471552801874,59.56550145483759,61.408992619998735,61.65562749243526,62.054841565616414,62.45405563879757,65.2265025701385,0.9547019606439093,0.8085279299883135,71.41655260165743,0.7622963911246672,1054705.726451197,1.2586827141872767,2.1626346052002603,64.5792091626266,4.705896547409069,1868949.0,72.47209943624051,0.1700078392026016,0.7715209838414557,1.1006957050610002,1.0437597146147828,1.03253688062463,1.0195702512364937,1.0061739626090012,1.1338313495454853,3263.869,178.8,95.7,257133,1.63
