date,open,high,low,close,adjclose,volume,ticker,BB_UPPER,BB_MIDDLE,BB_LOWER,pivot,s1,s2,s3,s4,r1,r2,r3,r4,14 period RSI,MACD,SIGNAL,14 period STOCH %K,14 period stochastic RSI.,MFV,14 period ATR,MOM,14 period MFI,ROC,OBV,20 period CCI,14 period EMV,VIm,VIp,ema60,ema20,ema10,ema5,ema5Vol,realGDP_(qrt),consumerPriceIndex_(mo),consumerSentiment_(mo),retailSales_(mo),fedFundRate_(d)
2002-01-02,58.900001525878906,59.29999923706055,57.58000183105469,58.70000076293945,33.76923751831055,7054600,JNJ,,,,,,,,,,,,,,0.0,0.0,,,2132791.140574024,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3263.869,177.1,93.0,230546,1.92
2002-01-03,58.70000076293945,58.72999954223633,57.880001068115234,58.68461579542893,33.75772476196289,6413100,JNJ,,,,58.52666727701823,57.869628267923986,57.46370888010661,56.80666987101237,56.149630861918126,59.18370628611247,59.589625673929845,60.246664683024086,60.90370369211833,0.0,-0.00034517555312163495,-0.00019176419617868606,,,7861065.189676976,,,,,-6413100.0,-66.66666666666667,,,,0.9998700184402948,0.9998721316913384,0.9998751757948527,0.9998808489463169,0.9565094181007598,3263.869,177.1,93.0,230546,1.72
2002-01-04,58.68000030517578,58.900001525878906,57.95000076293945,58.292805431558065,33.44708251953125,4778400,JNJ,,,,58.43153880192683,58.10683938481257,57.90623974491999,57.58154032780573,57.25684091069147,58.75623821904109,58.95683785893366,59.28153727604792,59.60623669316218,0.0,-0.012589838106464413,-0.005272942028262999,,,6531205.217073934,,,,,-11191500.0,-81.51390494417329,,,,0.9954900941233741,0.9955652472947933,0.9956747092448937,0.9958821239318534,0.8040868345080553,3263.869,177.1,93.0,230546,1.61
2002-01-07,57.900001525878906,58.5,57.7599983215332,57.994423992127366,33.291744232177734,4509300,JNJ,,,,58.38093590679214,58.01803561534927,57.793835435295556,57.430935143852686,57.068034852409816,58.74383619823501,58.96803637828872,59.33093666973159,59.69383696117446,0.0,-0.02862335393073323,-0.013182973160536111,,,4878914.078460432,,,,,-15700800.0,-133.33333333333331,,,,0.9928381205063093,0.9930111770781859,0.9932620743159245,0.9937324706353109,0.8226790872687831,3263.869,177.1,93.0,230546,1.61
2002-01-08,58.08000183105469,58.09999847412109,57.0,57.640468260136224,33.073123931884766,4505900,JNJ,,,,58.08480743788686,57.80212679671254,57.62748640059438,57.34480575942006,57.062125118245746,58.367488079061175,58.54212847517934,58.824809116353656,59.10748975752797,0.0,-0.050817846134286526,-0.024378497010414266,,,5620086.69036323,,,,,-20206700.0,-140.41969323074798,,,,0.9894822396192746,0.989791820340122,0.9902396260548677,0.9910732364504551,0.8649456256922123,3263.869,177.1,93.0,230546,1.61
2002-01-09,56.95000076293945,57.79999923706055,56.75,57.12876734125948,32.73946762084961,6491400,JNJ,,,,57.58015557808577,57.15995616097152,56.90035652107894,56.480157103964686,56.05995768685043,58.00035499520003,58.259954635092605,58.68015405220686,59.100353469321114,0.0,-0.0850851702171127,-0.04083338067516685,,,3811985.939103592,,,,,-26698100.0,-127.85790386875514,,,,0.9839958756854593,0.9845139319374476,0.9852640152740895,0.9866574291611342,1.173703307228608,3263.869,177.1,93.0,230546,1.74
2002-01-10,56.66999816894531,58.38999938964844,56.59999847412109,57.93480562845906,33.52761459350586,5305900,JNJ,,,,57.22625552610668,56.82515581754955,56.577355997603256,56.17625628904613,55.775156580489,57.6273552346638,57.8751550546101,58.27625476316722,58.67735447172435,37.89188576003288,-0.0690806838513609,-0.04798201953958485,,,6419325.780229958,,,,,-21392200.0,-53.007614901048065,,,,0.9981968432599639,0.9986668252929227,0.9993210205645819,1.0004445651690734,0.9684546024914749,3263.869,177.1,93.0,230546,1.81
2002-01-11,58.08000183105469,58.41999816894531,57.75,58.14145492636358,33.49885559082031,5158500,JNJ,,,,57.6416011640762,56.95782081434475,56.5353805982803,55.85160024854885,55.1678198988174,58.32538151380765,58.7478217298721,59.43160207960355,60.115382429335,43.77415815587256,-0.04741025777059349,-0.04784461443451377,,,7288663.858728786,,,,,-16233700.0,18.466511665578615,,,,1.0015244015227007,1.0018999221732683,1.0023926461826629,1.0031388050697163,0.9536560034914568,3263.869,177.1,93.0,230546,1.71
2002-01-14,58.68000030517578,59.31999969482422,58.459999084472656,58.68644592322858,33.89580535888672,5401200,JNJ,,,,58.103817698436295,57.84787839789919,57.68975883002809,57.43381952949098,57.177880228953875,58.3597569989734,58.5178765668445,58.77381586738161,59.029755167918715,55.69246267993473,-0.004643540754116771,-0.03786495209271036,,,4731844.783036549,,,,,-10832500.0,120.78444172216739,,,,1.0096056296113756,1.0097635721468943,1.009909277891264,1.0099232387255175,0.9988288960756169,3263.869,177.1,93.0,230546,1.78
2002-01-15,59.130001068115234,59.43000030517578,58.63999938964844,59.02493449397146,34.039608001708984,6218100,JNJ,,,,58.82214823417515,58.49362800102085,58.29066785697789,57.96214762382359,57.6336273906693,59.15066846732945,59.353628611372415,59.682148844526715,60.01066907768101,61.194362719940216,0.043196903366741424,-0.019702390835541598,,,4573395.91798039,,,,,-4614400.0,124.17794430987712,,,,1.0137458150299927,1.0136388689795246,1.0133751658816184,1.012578588745648,1.1166264353070232,3263.869,177.1,93.0,230546,1.75
